Numeric counter for order in THOMAS data from 93rd - 110th Congresses,"Legislator name, as given in THOMAS","ICPSR number, according to Poole and Rosenthal",Congress number,Year at start of Congress,Two-letter state code,Congressional district number,1 = Democrat,Year first elected to House,1 = female,Percent vote received to enter this Congress,First-dimension DW-NOMINATE score,Second-dimension DW-NOMINATE score,Size of House delegation from member's state,1= Speaker,"1 = subcommittee chair (or vice chair), according to Almanac of American Politic",1 = African American,1 = Latino/a,votepct squared,"1 = Member of Appropriation, Rules, or Ways and Means","1 = committee chair, according to Almanac of American Politics",1 = served in state legislature,state_leg * state legislature professionalism,1 = majority party member,1 = Majority party leadership,1 = Minority party leadership,Absolute distance from floor median (DW-NOMINATE),Absolute distance from majority party median (DW-NOMINATE),"Dummy = 1 if in first partial or full term, nonconsecutive","Seniority, number of terms served counting current",Number of members in Party (0 = Indep),LES Classic Rank within Party,"100=Dem, 200=Rep, Other",Name in bioguide,Indicator for member in bioguide,Year born,"Year died, as of 2020",Number of commemorative bills sponsored by this member,Number of commemorative bills receiving action in committee,Number of commemorative standalone bills receiving action beyond committee,Number of commemorative standalone bills passing House,Number of commemorative standalone bills becoming law,Number of substantive bills sponsored by this member,Number of substantive bills receiving action in committee,Number of substantive standalone bills receiving action beyond committee,Number of substantive standalone bills passing House,Number of substantive standalone bills becoming law,Number of substantive and significant bills sponsored by this member,Number of substantive and significant bills receiving action in committee,Number of substantive and significant standalone bills receiving action beyond c,Number of substantive and significant standalone bills passing House,Number of substantive and significant standalone bills becoming law,LES 1.0,Number of commemorative bills sponsored by this member,Number of commemorative bills receiving action in committee,Number commem bills with action beyond committee (inc in other leg vehicles),Number commemorative bills passing House (inc in other leg vehicles),Number commemorative bills becoming law (inc in other leg vehicles),Number of substantive bills sponsored by this member,Number of substantive bills receiving action in committee,Number substantive bills with action beyond committee (inc in other leg vehicles,Number substantive bills passing House (inc in other leg vehicles),Number substantive bills becoming law (inc in other leg vehicles),Number of substantive and significant bills sponsored by this member,Number of substantive and significant bills receiving action in committee,Number S&S bills with action beyond committee (inc in other leg vehicles),Number S&S bills passing House (inc in other leg vehicles),Number S&S bills becoming law (inc in other leg vehicles),LES 2.0,LES 2.0 Benchmarks,LES2.0/Benchmark2.0,"1 = Below, 2 = Meets, 3 = Exceeds LES 2.0 Benchmarks",Total number of bills sponsored by this member,Total bills passing House (inc in other leg vehicles),Total number of bills receiving action in committee,Total bills receiving action beyond committee (inc in other leg vehicles),Total bills becoming law (inc in other leg vehicles),Total number of bills sponsored by this member,Total number of standalone bills passing House,Total number of bills receiving action in committee,Total number of standalone bills receiving action beyond committee,Total number of standalone bills becoming law,"Benchmark score (Classic) based on majority, seniority, chairs",LES/benchmark (Classic),"1 = Below, 2 = Meets, 3 = Above, Based on Classic LES",Lagged LES 1.0,Lagged LES 2.0,LES 2.0 Rank within Party
10916,"Keller, Fred",21985,117,2021,PA,12,0,2019,0,61,0,0,18,0,0,0,0,3721,0,0,1,0,0,0,0,1,1,0,2,222,163,200,"KELLER, Fred",K000395,1965,,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.141407,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.141407,0.565253,0.250165,1,15,0,0,0,0,15,0,0,0,0,0.474761,0.297848,1,0,,171
10917,"Kelly, Mike",21167,117,2021,PA,16,0,2010,0,59,0,0,18,0,0,0,0,3481,1,0,0,0,0,0,0,1,1,0,6,222,119,200,"KELLY, Mike",K000376,1948,,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,0.293270,1,1,1,1,1,13,0,1,1,1,0,0,0,0,0,0.542791,0.592429,0.916212,2,14,2,1,2,2,14,1,1,1,1,0.552426,0.530876,2,0,,86
10918,"Kelly, Robin",21371,117,2021,IL,2,1,2012,1,79,0,0,18,0,1,1,0,6241,0,0,1,0,1,0,0,0,0,0,5,232,72,100,"KELLY, Robin L.",K000385,1956,,0,0,0,0,0,25,3,4,2,1,0,0,0,0,0,1.605080,0,0,0,0,0,25,3,4,3,2,0,0,0,0,0,1.381828,1.458483,0.947442,2,25,3,3,4,2,25,2,3,4,1,1.454615,1.103440,2,3,,92
10919,"Kelly, Trent",21561,117,2021,MS,1,0,2015,0,69,1,0,4,0,0,0,0,4761,0,0,0,0,0,0,0,1,1,0,4,222,108,200,"KELLY, Trent",K000388,1966,,3,3,3,3,1,9,0,0,0,0,0,0,0,0,0,0.372244,3,3,3,3,1,9,0,0,0,0,0,0,0,0,0,0.270491,0.578841,0.467298,1,12,3,3,3,1,12,3,3,3,1,0.513593,0.724783,2,0,,140
10920,"Khanna, Ro",21728,117,2021,CA,17,1,2016,0,71,-1,0,53,0,1,0,0,5041,0,0,0,0,1,0,0,0,0,0,3,232,62,100,"KHANNA, Rohit",K000389,1976,,2,0,0,0,0,37,3,3,3,1,1,0,0,0,0,1.780145,2,0,0,0,0,37,3,3,3,1,1,0,0,0,0,1.271384,1.444895,0.879914,2,40,3,3,3,1,40,3,3,3,1,1.415783,1.257358,2,3,,103
10921,"Kildee, Daniel",21372,117,2021,MI,5,1,2012,0,54,0,0,14,0,0,0,0,2916,1,0,0,0,1,0,0,0,0,0,5,232,138,100,"KILDEE, Dan",K000380,1958,,0,0,0,0,0,22,1,1,0,0,2,0,1,1,0,0.802338,0,0,0,0,0,22,1,2,1,1,2,0,1,1,0,1.039211,1.047885,0.991723,2,24,2,1,3,1,24,1,1,2,0,1.021131,0.785734,2,0,,130
10922,"Kilmer, Derek",21368,117,2021,WA,6,1,2012,0,59,0,0,10,0,0,0,0,3481,1,1,1,0,1,0,0,0,0,0,5,232,111,100,"KILMER, Derek",K000381,1974,,1,0,0,0,0,35,4,3,2,0,0,0,0,0,0,1.146680,1,0,0,0,0,35,4,4,3,3,0,0,0,0,0,1.744157,2.431859,0.717211,2,36,3,4,4,3,36,2,4,3,0,2.975541,0.385369,1,1,,62
10923,"Kim, Andrew",21937,117,2021,NJ,3,1,2018,0,53,0,0,12,0,0,0,0,2809,0,0,0,0,1,0,0,0,0,0,2,232,124,100,"KIM, Andy",K000394,1982,,0,0,0,0,0,34,1,3,3,0,0,0,0,0,0,0.995615,0,0,0,0,0,34,1,4,4,1,0,0,0,0,0,1.202749,1.027503,1.170556,2,34,4,1,4,1,34,3,1,3,0,0.962883,1.033994,2,2,,116
10924,"Kim, Young",22129,117,2021,CA,39,0,2020,1,51,0,0,53,0,0,0,0,2601,0,0,1,1,0,0,0,0,1,1,1,222,10,200,"KIM, Young",K000397,1962,,2,2,2,1,1,16,4,4,1,0,1,1,1,1,0,1.715263,2,2,2,1,1,16,4,4,1,0,1,1,1,1,0,1.462794,0.558459,2.619341,3,19,3,7,7,1,19,3,7,7,1,0.455345,3.766957,3,,,13
10925,"Kind, Ron",29769,117,2021,WI,3,1,1996,0,51,0,0,8,0,0,0,0,2601,1,0,0,0,1,0,0,0,0,0,13,232,153,100,"KIND, Ron",K000188,1963,,0,0,0,0,0,29,2,2,1,0,0,0,0,0,0,0.720082,0,0,0,0,0,29,2,3,3,2,0,0,0,0,0,1.267773,1.102238,1.150181,2,29,3,2,3,2,29,1,2,2,0,1.176461,0.612075,2,2,,104
10926,"Kinzinger, Adam",21128,117,2021,IL,16,0,2010,0,65,0,0,18,0,0,0,0,4225,0,0,0,0,0,0,0,0,1,0,6,222,55,200,"KINZINGER, Adam",K000378,1978,,1,1,1,0,0,21,2,2,1,0,0,0,0,0,0,0.679434,1,1,1,1,1,21,2,3,2,1,0,0,0,0,0,1.009856,0.592429,1.704602,3,22,3,3,4,2,22,1,3,3,0,0.552426,1.229911,2,1,,37
10927,"Kirkpatrick, Ann",20902,117,2021,AZ,2,1,2012,1,55,0,0,9,0,0,0,0,3025,1,0,1,0,1,0,0,0,0,0,4,232,215,100,"KIRKPATRICK, Ann",K000368,1950,,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0.218878,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0.218878,1.041091,0.210239,1,5,0,2,0,0,5,0,2,0,0,1.001715,0.218503,1,0,,217
10928,"Krishnamoorthi, Raja",21730,117,2021,IL,8,1,2016,0,73,0,0,18,0,1,0,0,5329,0,0,0,0,1,0,0,0,0,0,3,232,191,100,"KRISHNAMOORTHI, S. Raja",K000391,1973,,1,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0.415822,1,1,1,1,1,26,0,2,2,2,0,0,0,0,0,0.999659,1.444895,0.691855,2,27,3,1,3,3,27,1,1,1,1,1.415783,0.293705,1,1,,136
10929,"Kuster, Ann",21340,117,2021,NH,2,1,2012,1,54,0,0,2,0,0,0,0,2916,0,0,0,0,1,0,0,0,0,0,5,232,38,100,"KUSTER, Ann McLane",K000382,1956,,2,1,2,2,1,30,3,3,2,1,1,1,1,1,0,2.368965,2,1,2,2,1,30,3,4,3,3,1,1,1,1,0,2.226500,1.047885,2.124756,3,33,6,5,7,4,33,5,5,6,2,1.021131,2.319941,3,1,,34
10930,"Kustoff, David",21731,117,2021,TN,8,0,2016,0,69,1,0,9,0,0,0,0,4761,0,0,0,0,0,0,0,1,1,0,3,222,153,200,"KUSTOFF, David",K000392,1966,,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.188542,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.188542,0.572047,0.329592,1,20,0,0,0,0,20,0,0,0,0,0.494177,0.381528,1,0,,162
10931,"LaHood, Darin",21562,117,2021,IL,18,0,2015,0,70,0,0,18,0,0,0,0,4900,1,0,1,0,0,0,0,1,1,0,4,222,44,200,"LaHOOD, Darin",L000585,1968,,1,1,1,0,0,17,3,3,1,0,0,0,0,0,0,0.806144,1,1,1,1,1,17,3,3,1,0,0,0,0,0,0,0.789595,0.578841,1.364097,2,18,2,4,4,1,18,1,4,4,0,0.513593,1.569615,3,0,,53
10932,"LaMalfa, Doug",21302,117,2021,CA,1,0,2012,0,57,1,0,53,0,0,0,0,3249,0,0,1,1,0,0,0,1,1,0,5,222,84,200,"LaMALFA, Doug",L000578,1960,,1,1,1,1,1,16,1,1,0,0,0,0,0,0,0,0.485969,1,1,1,1,1,16,1,1,1,1,0,0,0,0,0,0.656943,0.585635,1.121761,2,17,2,2,2,2,17,1,2,2,1,0.533009,0.911745,2,0,,69
10933,"Lamb, Conor",21756,117,2021,PA,17,1,2018,0,51,0,0,18,0,0,0,0,2601,0,0,0,0,1,0,0,0,0,0,3,232,131,100,"LAMB, Conor",L000588,1984,,0,0,0,0,0,26,4,2,1,0,0,0,0,0,0,0.863543,0,0,0,0,0,26,4,4,3,3,0,0,0,0,0,1.657428,1.034297,1.602468,3,26,3,4,4,3,26,1,4,2,0,0.982299,0.879104,2,3,,67
10934,"Lamborn, Doug",20704,117,2021,CO,5,0,2006,0,58,1,0,7,0,0,0,0,3364,0,0,1,0,0,0,0,1,1,0,8,222,187,200,"LAMBORN, Doug",L000564,1954,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0.606017,0.140002,1,9,0,0,0,0,9,0,0,0,0,0.591258,0.143497,1,0,,192
10935,"Langevin, James",20136,117,2021,RI,2,1,2000,0,58,0,0,2,0,1,0,0,3364,0,0,1,0,1,0,0,0,0,0,11,232,198,100,"LANGEVIN, James",L000559,1964,,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0.334106,0,0,0,0,0,18,1,2,1,1,0,0,0,0,0,0.655767,1.499248,0.437397,1,18,1,1,2,1,18,0,1,1,0,1.571112,0.212655,1,2,,171
10936,"Larsen, Rick",20145,117,2021,WA,2,1,2000,0,63,0,0,10,0,1,0,0,3969,0,0,0,0,1,0,0,0,0,0,11,232,137,100,"LARSEN, Richard Ray (Rick)",L000560,1965,,0,0,0,0,0,17,3,2,2,0,0,0,0,0,0,0.810689,0,0,0,0,0,17,3,3,3,2,0,0,0,0,0,1.240519,1.499248,0.827427,2,17,3,3,3,2,17,2,3,2,0,1.571112,0.515997,2,0,,110
10937,"Larson, John",29908,117,2021,CT,1,1,1998,0,64,0,0,5,0,1,0,0,4096,1,0,1,0,1,0,0,0,0,0,12,232,224,100,"LARSON, John B.",L000557,1948,,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.131979,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.131979,1.506042,0.087633,1,14,0,0,0,0,14,0,0,0,0,1.590529,0.082978,1,0,,227
10938,"Latta, Robert",20755,117,2021,OH,5,0,2007,0,68,1,0,16,0,0,0,0,4624,0,0,1,0,0,0,0,1,1,0,8,222,21,200,"LATTA, Robert E.",L000566,1956,,0,0,0,0,0,22,1,2,2,1,0,0,0,0,0,1.247964,0,0,0,0,0,22,1,3,3,2,0,0,0,0,0,1.115912,0.606017,1.841386,3,22,3,1,3,2,22,2,1,2,1,0.591258,2.110692,3,1,,29
10939,"LaTurner, Jake",22130,117,2021,KS,2,0,2020,0,55,0,0,4,0,0,0,0,3025,0,0,1,0,0,0,0,1,1,1,1,222,111,200,"LATURNER, Jake",L000266,1988,,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0.338841,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0.296447,0.558459,0.530831,2,6,1,1,1,0,6,1,1,1,0,0.455345,0.744142,2,,,132
10940,"Lawrence, Brenda",21530,117,2021,MI,14,1,2014,1,79,0,0,14,0,1,1,0,6241,1,0,0,0,1,0,0,0,0,0,4,232,160,100,"LAWRENCE, Brenda L",L000581,1954,,1,0,0,0,0,9,0,0,0,0,1,1,1,1,0,0.670141,1,0,0,0,0,9,0,0,0,0,1,1,1,1,0,0.585353,1.451689,0.403222,1,11,1,1,1,0,11,1,1,1,0,1.435199,0.466932,1,0,,179
10941,"Lawson, Al",21732,117,2021,FL,5,1,2016,0,65,0,0,27,0,0,1,0,4225,0,0,1,0,1,0,0,0,0,0,3,232,168,100,"LAWSON, Alfred Jr.",L000586,1948,,2,2,2,1,1,16,2,1,0,0,0,0,0,0,0,0.606609,2,2,2,1,1,16,2,1,0,0,0,0,0,0,0,0.506629,1.034297,0.489829,1,18,1,4,3,1,18,1,4,3,1,0.982299,0.617540,2,1,,190
10942,"Lee, Barbara",29778,117,2021,CA,13,1,1998,1,90,-1,-1,53,0,1,1,0,8100,1,0,1,1,1,1,0,1,0,0,12,232,35,100,"LEE, Barbara",L000551,1946,,1,0,0,0,0,31,0,1,0,0,2,1,2,2,1,2.491515,1,0,0,0,0,31,0,1,0,0,2,1,2,2,1,1.546127,1.506042,1.026616,2,34,2,1,3,1,34,2,1,3,1,1.590529,1.566470,3,1,,79
10943,"Lee, Susie",21938,117,2021,NV,3,1,2018,1,49,0,0,4,0,0,0,0,2401,1,0,0,0,1,0,0,0,0,0,2,232,171,100,"LEE, Susie",L000590,1966,,0,0,0,0,0,19,3,2,0,0,0,0,0,0,0,0.593821,0,0,0,0,0,19,3,2,0,0,0,0,0,0,0,0.568513,1.027503,0.553296,2,19,0,3,2,0,19,0,3,2,0,0.962883,0.616712,2,1,,182
10944,"Leger Fernandez, Teresa",22131,117,2021,NM,3,1,2020,1,59,0,0,3,0,1,0,1,3481,0,0,0,0,1,0,0,0,0,1,1,232,59,100,"LEGER FERNANDEZ, Teresa",L000273,1959,,1,0,0,0,0,25,7,4,2,1,0,0,0,0,0,1.950450,1,0,0,0,0,25,7,5,3,2,0,0,0,0,0,1.793090,1.431307,1.252764,2,26,3,7,5,2,26,2,7,4,1,1.376950,1.416500,2,,,59
10945,"Lesko, Debbie",21757,117,2021,AZ,8,0,2018,1,60,1,0,9,0,0,0,0,3600,0,0,1,0,0,0,0,1,1,0,3,222,132,200,"LESKO, Debbie",L000589,1958,,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.263959,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.263959,0.572047,0.461429,1,28,0,0,0,0,28,0,0,0,0,0.494177,0.534139,2,1,,144
10946,"Letlow, Julia",22157,117,2021,LA,5,0,2021,1,65,0,1,6,0,0,0,0,4225,0,0,0,0,0,0,0,1,1,1,1,222,140,200,"LETLOW, Julia",L000595,1981,,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0.243543,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0.201149,0.558459,0.360186,1,5,1,0,1,0,5,1,0,1,0,0.455345,0.534855,2,,,159
10947,"Levin, Andy",21940,117,2021,MI,9,1,2018,0,58,0,-1,14,0,0,0,0,3364,0,0,0,0,1,0,0,0,0,0,2,232,162,100,"LEVIN, Andy",L000592,1960,,2,2,2,2,2,32,0,0,0,0,0,0,0,0,0,0.643102,2,2,2,2,2,32,0,0,0,0,0,0,0,0,0,0.473513,1.027503,0.460838,1,34,2,2,2,2,34,2,2,2,2,0.962883,0.667892,2,1,,194
10948,"Levin, Mike",21939,117,2021,CA,49,1,2018,0,53,0,0,53,0,1,0,0,2809,0,0,0,0,1,0,0,0,0,0,2,232,10,100,"LEVIN, Mike",L000593,1978,,0,0,0,0,0,36,12,11,6,3,0,0,0,0,0,4.626650,0,0,0,0,0,36,12,12,7,4,0,0,0,0,0,3.498594,1.438101,2.432787,3,36,7,12,12,4,36,6,12,11,3,1.396366,3.313350,3,2,,15
10949,"Lieu, Ted",21507,117,2021,CA,33,1,2014,0,68,0,0,53,0,0,0,0,4624,0,0,1,1,1,1,0,0,0,0,4,232,50,100,"LIEU, Ted",L000582,1969,,0,0,0,0,0,52,5,4,2,1,0,0,0,0,0,2.031354,0,0,0,0,0,52,5,5,3,2,0,0,0,0,0,1.873995,1.041091,1.800029,3,52,3,5,5,2,52,2,5,4,1,1.001715,2.027876,3,2,,53
10950,"Lofgren, Zoe",29504,117,2021,CA,19,1,1994,1,72,0,0,53,0,1,0,0,5184,1,1,0,0,1,0,0,0,0,0,14,232,74,100,"LOFGREN, Zoe",L000397,1947,,0,0,0,0,0,21,4,3,0,0,2,0,2,2,0,1.600432,0,0,0,0,0,21,4,3,0,0,2,0,2,2,0,1.392894,2.903605,0.479712,1,23,2,4,5,0,23,2,4,5,0,3.583771,0.446578,1,2,,91
10951,"Long, Billy",21150,117,2021,MO,7,0,2010,0,69,1,0,8,0,0,0,0,4761,0,0,0,0,0,0,0,1,1,0,6,222,75,200,"LONG, Billy",L000576,1955,,1,0,0,0,0,7,1,2,2,0,0,0,0,0,0,0.546561,1,0,0,0,0,7,1,3,3,1,0,0,0,0,0,0.796089,0.592429,1.343771,2,8,3,1,3,1,8,2,1,2,0,0.552426,0.989384,2,0,,51
10952,"Loudermilk, Barry",21515,117,2021,GA,11,0,2014,0,60,1,0,14,0,0,0,0,3600,0,0,1,0,0,0,0,1,1,0,4,222,186,200,"LOUDERMILK, Barry D.",L000583,1963,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.084844,0.578841,0.146576,1,9,0,0,0,0,9,0,0,0,0,0.513593,0.165197,1,0,,191
10953,"Lowenthal, Alan",21313,117,2021,CA,47,1,2012,0,63,0,0,53,0,1,0,0,3969,0,0,1,1,1,0,0,0,0,0,5,232,167,100,"LOWENTHAL, Alan",L000579,1941,,1,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0.625015,1,0,0,0,0,13,4,2,0,0,0,0,0,0,0,0.599707,1.458483,0.411185,1,14,0,4,2,0,14,0,4,2,0,1.454615,0.429677,1,1,,177
10954,"Lucas, Frank",29393,117,2021,OK,3,0,1994,0,79,0,0,5,0,0,0,0,6241,0,0,1,0,0,0,0,1,1,0,14,222,70,200,"LUCAS, Frank D.",L000491,1960,,0,0,0,0,0,10,1,2,2,0,0,0,0,0,0,0.572957,0,0,0,0,0,10,1,3,3,2,0,0,0,0,0,1.002787,0.646782,1.550425,3,10,3,1,3,2,10,2,1,2,0,0.707756,0.809541,2,1,,38
10955,"Luetkemeyer, Blaine",20926,117,2021,MO,3,0,2008,0,69,0,0,8,0,0,0,0,4761,0,0,1,0,0,0,0,1,1,0,7,222,13,200,"LUETKEMEYER, Blaine",L000569,1952,,0,0,0,0,0,26,3,3,3,1,0,0,0,0,0,1.653822,0,0,0,0,0,26,3,3,3,1,0,0,0,0,0,1.145061,0.599223,1.910908,3,26,3,3,3,1,26,3,3,3,1,0.571842,2.892096,3,0,,25
10956,"Luria, Elaine",21941,117,2021,VA,2,1,2018,1,52,0,0,11,0,1,0,0,2704,0,0,0,0,1,0,0,0,0,0,2,232,25,100,"LURIA, Elaine",L000591,1975,,0,0,0,0,0,23,6,5,5,2,0,0,0,0,0,2.837850,0,0,0,0,0,23,6,6,6,3,0,0,0,0,0,2.197037,1.438101,1.527735,3,23,6,6,6,3,23,5,6,5,2,1.396366,2.032310,3,3,,36
10957,"Lynch, Stephen",20119,117,2021,MA,8,1,2001,0,81,0,0,9,0,1,0,0,6561,0,0,1,0,1,0,0,0,0,0,11,232,152,100,"LYNCH, Stephen F.",L000562,1955,,1,0,1,1,1,27,2,2,0,0,0,0,0,0,0,0.736910,1,0,1,1,1,27,2,2,0,0,0,0,0,0,0,0.626808,1.499248,0.418081,1,28,1,2,3,1,28,1,2,3,1,1.571112,0.469037,1,1,,174
10958,"Mace, Nancy",22132,117,2021,SC,1,0,2020,1,51,0,0,7,0,0,0,0,2601,0,0,1,0,0,0,0,1,1,1,1,222,68,200,"MACE, Nancy",M000194,1977,,4,4,4,1,1,15,1,1,0,0,0,0,0,0,0,0.580849,4,4,4,4,4,15,1,1,0,0,0,0,0,0,0,0.636861,0.558459,1.140391,2,19,4,5,5,4,19,1,5,5,1,0.455345,1.275624,2,,,71
10959,"Malinowski, Tom",21942,117,2021,NJ,7,1,2018,0,51,0,0,12,0,1,0,0,2601,0,0,0,0,1,0,0,0,0,0,2,232,68,100,"MALINOWSKI, Tomaz",M001203,1965,,0,0,0,0,0,22,4,4,2,0,1,1,1,1,0,1.684200,0,0,0,0,0,22,4,4,2,0,1,1,1,1,0,1.489317,1.438101,1.035613,2,23,3,5,5,0,23,3,5,5,0,1.396366,1.206131,2,2,,83
10960,"Malliotakis, Nicole",22133,117,2021,NY,11,0,2020,1,53,0,0,27,0,0,0,1,2809,0,0,1,0,0,0,0,0,1,1,1,222,121,200,"MALLIOTAKIS, Nicole",M000317,1980,,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0.284699,1,0,0,0,0,30,0,1,1,1,0,0,0,0,0,0.619014,0.558459,1.108433,2,31,1,0,1,1,31,0,0,0,0,0.455345,0.625238,2,,,73
10961,"Maloney, Carolyn",29379,117,2021,NY,12,1,1992,1,82,0,0,27,0,0,0,0,6724,0,1,0,0,1,0,0,0,0,0,15,232,3,100,"MALONEY, Carolyn Bosher",M000087,1946,,2,1,1,1,1,86,19,20,3,0,4,4,4,4,1,7.996808,2,1,1,1,1,86,19,21,4,1,4,4,4,4,1,6.801717,2.499800,2.720904,3,92,9,24,26,3,92,8,24,25,2,3.169704,2.522888,3,5,,2
10962,"Maloney, Sean",21344,117,2021,NY,18,1,2012,0,56,0,0,27,0,1,0,0,3136,0,0,0,0,1,1,0,0,0,0,5,232,154,100,"MALONEY, Sean Patrick",M001185,1966,,1,1,1,1,1,28,1,1,1,0,0,0,0,0,0,0.716955,1,1,1,1,1,28,1,1,1,1,0,0,0,0,0,0.770068,1.458483,0.527992,2,29,2,2,2,2,29,2,2,2,1,1.454615,0.492883,1,2,,157
10963,"Mann, Tracey",22134,117,2021,KS,1,0,2020,0,71,1,0,4,0,0,0,0,5041,0,0,0,0,0,0,0,1,1,1,1,222,61,200,"MANN, Tracey",M000871,1976,,2,2,2,1,1,19,2,1,0,0,0,0,0,0,0,0.634890,2,2,2,2,2,19,2,1,0,0,0,0,0,0,0,0.588595,0.558459,1.053963,2,21,2,4,3,2,21,1,4,3,1,0.455345,1.394307,2,,,79
10964,"Manning, Kathy",22135,117,2021,NC,6,1,2020,1,62,0,0,13,0,0,0,0,3844,0,0,0,0,1,0,0,0,0,1,1,232,143,100,"MANNING, Kathy E.",M001135,1956,,0,0,0,0,0,9,1,1,1,0,1,0,1,1,0,0.778792,0,0,0,0,0,9,1,1,1,0,1,0,1,1,0,0.651610,1.020709,0.638390,2,10,2,1,2,0,10,2,1,2,0,0.943467,0.825458,2,,,172
10965,"Massie, Thomas",31102,117,2021,KY,4,0,2012,0,67,1,-1,6,0,0,0,0,4489,0,0,0,0,0,0,0,1,1,0,6,222,174,200,"MASSIE, Thomas",M001184,1971,,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.103698,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.103698,0.592429,0.175039,1,11,0,0,0,0,11,0,0,0,0,0.552426,0.187714,1,0,,183
10966,"Mast, Brian",21735,117,2021,FL,18,0,2016,0,56,0,0,27,0,0,0,0,3136,0,0,0,0,0,0,0,1,1,0,3,222,131,200,"MAST, Brian Jeffery",M001199,1980,,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.263959,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.263959,0.572047,0.461429,1,28,0,0,0,0,28,0,0,0,0,0.494177,0.534139,2,1,,143
10967,"Matsui, Doris",20538,117,2021,CA,6,1,2005,1,73,0,0,53,0,0,0,0,5329,0,0,0,0,1,0,0,0,0,0,9,232,80,100,"MATSUI, Doris",M001163,1944,,0,0,0,0,0,25,1,3,3,1,0,0,0,0,0,1.472653,0,0,0,0,0,25,1,5,5,3,0,0,0,0,0,1.632523,1.075062,1.518539,3,25,5,1,5,3,25,3,1,3,1,1.098796,1.340242,2,2,,70
10968,"McBath, Lucy",21944,117,2021,GA,6,1,2018,1,55,0,0,14,0,0,1,0,3025,0,0,0,0,1,0,0,0,0,0,2,232,78,100,"McBATH, Lucy",M001208,1960,,0,0,0,0,0,18,1,1,0,0,2,2,2,2,0,1.500928,0,0,0,0,0,18,1,3,2,2,2,2,2,2,0,1.987330,1.027503,1.934136,3,20,4,3,5,2,20,2,3,3,0,0.962883,1.558786,3,2,,45
10969,"McCarthy, Kevin",20703,117,2021,CA,23,0,2006,0,62,0,0,53,0,0,0,0,3844,0,0,1,1,0,0,1,1,1,0,8,222,207,200,"MCCARTHY, Kevin",M001165,1965,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.028281,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.028281,0.606017,0.046667,1,3,0,0,0,0,3,0,0,0,0,0.591258,0.047832,1,0,,207
10970,"McCaul, Michael",20530,117,2021,TX,10,0,2004,0,53,0,0,36,0,0,0,0,2809,0,0,0,0,0,0,0,1,1,0,9,222,4,200,"McCAUL, Michael T.",M001157,1962,,0,0,0,0,0,27,10,10,6,1,0,0,0,0,0,3.167755,0,0,0,0,0,27,10,10,6,2,0,0,0,0,0,2.661498,0.612812,4.343094,3,27,6,10,10,2,27,6,10,10,1,0.610674,5.187307,3,5,,6
10971,"McClain, Lisa",22136,117,2021,MI,10,0,2020,1,66,1,0,14,0,0,0,0,4356,0,0,0,0,0,0,0,1,1,1,1,222,7,200,"MCCLAIN, Lisa C.",M001136,1966,,1,1,1,1,1,16,1,2,2,2,0,0,0,0,0,1.924000,1,1,1,1,1,16,1,2,2,2,0,0,0,0,0,0.991259,0.558459,1.774990,3,17,3,2,3,3,17,3,2,3,3,0.455345,4.225371,3,,,39
10972,"McClintock, Tom",20903,117,2021,CA,4,0,2008,0,56,1,0,53,0,0,0,0,3136,0,0,1,1,0,0,0,1,1,0,7,222,177,200,"McCLINTOCK, Tom",M001177,1956,,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.096156,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.096156,0.599223,0.160469,1,11,0,0,0,0,11,0,0,0,0,0.571842,0.168152,1,0,,185
